source_language,target_language,source_text,target_text
twi,chinese,Metɔɔ afiri papa,我买了一台好相机。
twi,chinese,Me maame mpɛ TV hwɛ.,我妈妈不喜欢看电视。
twi,chinese,Asamoa reyɛ nhyehyɛe ama Abena apontow a onnim ho hwee,阿萨莫阿正在为阿贝纳筹划一场惊喜派对。
twi,chinese,Nsa no mu nea ɛwɔ he na ɛyɛ wo dea?,哪种啤酒是你的？
twi,chinese,Mihuu sɛ me maame de keeki no resie.,我看到妈妈把蛋糕藏了起来。
twi,chinese,Mɛsɔ ahwɛ.,我会尝试一下。
twi,chinese,Woyɛ tenten te sɛ me nuabea.,你和我姐姐一样高。
twi,chinese,Menkɔ baabiara da.,我哪儿也不去。
twi,chinese,Ɔde ne nsa too m'abati so.,他把手搭在我的肩膀上。
twi,chinese,Asamoa ayɛ ne sukuu dwumadi no mu fã pɛ.,阿萨莫阿只完成了一半的作业。
twi,chinese,Wo kai no bo yɛ den sen me.,你的车比我的贵。
twi,chinese,Mede keteke a etu 10:30 no bɛkɔ.,我要乘10点30分的火车。
twi,chinese,Henana ɔde biribi a ɛte saa bae?,谁想出了这样的东西？
twi,chinese,Wanyin sɛ me papa ara.,他和我父亲一样大。
twi,chinese,Sɛ woreyɛ w'adwene sɛ wobɛboa wɔn?,你打算帮助他们吗？
twi,chinese,Na asɛ TV so dwumadi no yɛ anigye yiye.,电视节目看起来很有趣。
twi,chinese,Ɛsɛ sɛ wosan ba ansa na abɔ nɔn akron.,你必须在九点之前回来。
twi,chinese,Asamoa tee sɛ Abena awu.,阿萨莫阿听说阿贝纳去世了。
twi,chinese,Na ɔkyena anadwo nso ɛ?,明天晚上怎么样？
twi,chinese,"Mmere tenten a metra hɔ no, na m'ani gye ara na ɛregye hɔ.",我呆在那里的时间越长，我就越喜欢这个地方。
twi,chinese,Wɔbɛboa.,他们会提供帮助。
twi,chinese,Ɛsɛ sɛ me ma me ti nwi wo,我得把头发吹干。
twi,chinese,Saa ɔkraman yi gyee abeawa no nkwa.,这只狗救了那个小女孩的命。
twi,chinese,Asamoa kɔɔ mpataayi nanso wannya hwee.,阿萨莫阿去钓鱼，但什么也没钓到。
twi,chinese,Mintumi nnwene ho mpo.,我什至无法思考。
twi,chinese,Mihuu wo ne Abena.,我看到你和阿贝纳在一起。
twi,chinese,"Seesei a meretu akɔ ɔman foforow so no, minnim nea me de me kra no bɛyɛ.",现在我要搬到另一个国家了，我不知道该怎么对待我的猫。
twi,chinese,Mempɛ sɛ Asamoa adwuma befi ne nsa.,我不想让阿萨莫阿丢掉工作。
twi,chinese,Me ne no ayɛ aware ho nhyehyɛe.,我和她订婚了。
twi,chinese,Asamoa san kɔɔ adi.,阿萨莫阿回到外面。
twi,chinese,"Obi afrɛ wo ahomatrofo so, ɛyɛ Asamoa.",有一个电话要找你。这是阿萨莫阿。
twi,chinese,Akuraa no asefo nyinaa ba begyee no fɛw so.,全村人都出来欢迎他。
twi,chinese,W'anim yɛ kɔkɔɔ.,你的脸红了。
twi,chinese,Nile no ware sen asubɔnten foforow biara wɔ wiase.,尼罗河比世界上任何其他河流都长。
twi,chinese,Asamoa pɛ nhyɛho deneenen,阿萨莫阿很痴迷。
twi,chinese,Mabɔ dam.,我疯了。
twi,chinese,Sɛ woreserew me?,你在笑我吗？
twi,chinese,"Minim sɛ ɛsɛ sɛ m'ani gye adesuakuw yi ho, nanso m'ani nnye.",我知道我应该喜欢这门课，但我不喜欢。
twi,chinese,Sɛ ebetumi ayɛ yiye sɛ wubehu diameter no efi circumference no mu?,是否可以根据周长确定直径？
twi,chinese,Sɛ woasɔ bi ahwɛ pɛn?,你以前尝试过吗？
twi,chinese,Ɛno ne kɔmputa a ɔde kyerɛwee asɛm no.,那是他用来写这篇文章的电脑。
twi,chinese,"Ɛtɔ mmere bi a, ɛyɛ den sɛ yebehu nsonsonoe a ɛda ntaafo ntam",有时很难区分双胞胎。
twi,chinese,Emu nea ɛwɔ he na ne bo yɛ den kɛse?,哪一款更贵？
twi,chinese,"Ɔyɛ ɔbarima a obu ne ho, ɔrentumi nka saa da.",他是一位绅士。他不可能说出这样的话。
twi,chinese,"Sɛ me ne wo rekasa a, hwɛ me!",我跟你说话的时候看着我！
twi,chinese,Asamoa nnim sɛ Abena reka nokware anaa ɔredi atoro.,阿萨莫阿不知道阿贝纳说的是真话还是假话。
twi,chinese,Midii nna kakra wɔ New York.,我在纽约呆了几天。
twi,chinese,Seattle wim tebea yɛ nwini yiye.,西雅图气候非常潮湿。
twi,chinese,Osii hia a nwomasua ho hia so dua.,她强调了教育的重要性。
twi,chinese,Mepɛ sɛ mede nkra kɔma m'adamfo Asamoa,我想给我的朋友阿萨莫阿发消息。
twi,chinese,Na wɔaka ɔfasu no ho foforow.,墙壁是新粉刷过的。
twi,chinese,Wim tebea wɔ New York no te sɛn?,纽约的天气怎么样？
twi,chinese,Deɛn na ayera?,缺什么？
twi,chinese,Mɛyɛ dɛn ahu?,我怎么知道？
twi,chinese,Metumi adi ho dwuma.,我能应付。
twi,chinese,Asamoa kyi gyeene mono,阿萨莫阿讨厌生洋葱。
twi,chinese,Kwan bɛn so na wotee yɛn ho asɛm?,您是如何得知我们的？
twi,chinese,Asɛm no maa yɛn ho dwiriw yɛn.,这个消息让我们大吃一惊。
twi,chinese,Opiraa wɔ kai akwanhyia no mu.,他在交通事故中受伤了。
twi,chinese,Na biribi a ɛyɛ ahabanmono na ɛyɛ torokaa wɔ botan no so.,岩石上有一些绿色、粘糊糊的东西。
twi,chinese,Sɛ mede me ho bɛma deɛ fanyinam owuo.,我宁愿死也不愿投降。
twi,chinese,"Mmisa me, bisa Asamoa",别问我。问问阿萨莫阿。
twi,chinese,Polisifo no antumi anhu nan ase ahyɛnsode biara wɔ Asamoa mpoma no akyi.,警方在阿萨莫阿卧室窗户外没有发现任何脚印。
twi,chinese,Asamoa hia towuro a awo.,阿萨莫阿需要一条干毛巾。
twi,chinese,Yehia ɔkannifo foforow a ɔbɛma yɛn adwuma no akɔ nkan.,我们需要一位新的领导者来让我们的公司团结起来。
twi,chinese,Asasewosow no ne atoyerɛnkyɛm a kɛse pa ara a na esi ɔman no mu pɛn.,这次地震是该国经历过的最严重的灾难。
twi,chinese,Sɛ metumi afrɛ no akyiri nnɛ?,我今天晚些时候可以打电话吗？
twi,chinese,Na obiara nni fie.,没人在家。
twi,chinese,Medwene sɛ ne serew yɛ fɛw,我认为她的笑容很美丽。
twi,chinese,Asamoa de nkra kɔmaa Abena.,阿萨莫阿给阿贝纳发了一条消息。
twi,chinese,Merebɛkyerɛkyerɛ wo karate bi.,我要教你一些空手道。
twi,chinese,Polisifo no susuw sɛ Asamoa ara na odii ne ho awu.,警方认为阿萨莫阿服毒自杀。
twi,chinese,Sɛ Asamoa nim nea enti a ɛte saa?,阿萨莫阿知道原因吗？
twi,chinese,Sɛ Asamoa kaa biribi kyerɛɛ wo?,阿萨莫阿对你说了些什么吗？
twi,chinese,Yɛnhyɛ atade tiatia kɔkɔɔ a nkɔ ayie,人们不会穿红色迷你裙参加葬礼。
twi,chinese,Na mebɛhwɛ sɛ wo ho yɛ a.,我是来看看你是否还好。
twi,chinese,Ɔde serew kyiaa yɛn.,她微笑着向我们打招呼。
twi,chinese,Nea metumi ayɛ ara ne sɛ mɛbɔ me ho mmɔden pa ara,我能做的就是尽力而为。
twi,chinese,Aba no fi ase refifi.,种子开始发芽。
twi,chinese,Adɛn nti na obi bɛpɛ sɛ okum Asamoa?,为什么有人想杀死阿萨莫阿？
twi,chinese,"Na minni ɔkwan foforo biara a mɛfa so ne wo adi nkitaho, me ankasa mebaa ha",我没有其他方式联系你，所以我亲自来到这里。
twi,chinese,Asamoa ne Abena waree bere a na wɔsusua koraa no.,阿萨莫阿和阿贝纳很小的时候就结婚了。
twi,chinese,Mɛyɛ dɛn atumi asan aba ne nkyɛn bio?,我该如何报复他？
twi,chinese,Sukuu ahorow ahe na woakɔ?,您就读过多少所不同的学校？
twi,chinese,Adɛn nti na Asamoa frɛɛ wo?,阿萨莫阿为什么给你打电话？
twi,chinese,W'asɛe ankasa,他已经烂到骨子里了。
twi,chinese,Mepɛ sɛ meyɛ nea ɛsɔ w'ani.,我想取悦你。
twi,chinese,Ne kraman yɛ wɔn dea.,狗是他们的。
twi,chinese,Ɛno yɛ nkyerɛkyerɛ a ɛyɛ anigye.,这是一个有趣的理论。
twi,chinese,Mede keteke a ɛnam asase ase na ɛkɔ sukuu.,我乘地铁去学校。
twi,chinese,Asamoa gye di sɛ mmea ne mmarima nyinaa yɛ pɛ.,阿萨莫阿相信男女平等。
twi,chinese,Polisifo rehwehwɛ atuoto no mu.,警方正在调查这起枪击事件。
twi,chinese,Na medwene sɛ Asamoa yam ye.,我认为阿萨莫阿很友善。
twi,chinese,Asamoa kaee.,阿萨莫阿想起来了。
twi,chinese,Asamoa tetɛɛ mpa no ase.,阿萨莫阿躲在床底下。
twi,chinese,Ɔbarima no asɛm yɛ nokware.,这个人是对的。
twi,chinese,Ɔresekaati,他正在滑冰。
twi,chinese,Nkurɔfo no bo afuw.,人们很愤怒。
twi,chinese,Asamoa nnim sɛnea yɛsikii,阿萨莫阿不会滑雪。
twi,chinese,"Yɛde Ahinime da a tɔ so 20 besiesie yɛn server no, nti ebedum a obiara ntumi mfa nni dwuma",我们的服务器将于10月20日进行定期维护。
twi,chinese,Sɛ wusuro me?,你害怕我吗？
twi,chinese,Minni wo ho menasepɔw biara.,我对你没有怨恨。
twi,chinese,"Asamoa de n'aso taree pono no ho, bɔɔ mmɔden sɛ ɔbɛte nea na ɛrekɔ so wɔ ɔdan a edi hɔ no mu.",阿萨莫阿把耳朵贴在门上，想听听隔壁房间里发生了什么。
twi,chinese,Afei yɛkɔɔ agodibea hɔ.,然后我们去了剧院。
twi,chinese,Asamoa yɛ obi a ɔbɔ mmɔden wɔ agumadi mu,阿萨莫阿是一名优秀的运动员。
twi,chinese,Gye w'ahome.,休息一下。
twi,chinese,Asamoa nim sɛ Abena dɔ John.,阿萨莫阿知道阿贝纳爱上了约翰。
twi,chinese,Ma yɛnyɛ adwuma no.,让我们开始工作吧。
twi,chinese,Asɛ wɔn ani agye.,他们看起来很高兴。
twi,chinese,Na ɔtaa bɔ sanku Kwasida.,她过去常常在周日打网球。
twi,chinese,Sɛ woatwɛn akyɛ?,您是否厌倦了排队等候？
twi,chinese,Obiara nni hɔ a ɔwɔ anidaso nnɛ.,今天没有人感到乐观。
twi,chinese,Asamoa huu nea ɛsɛ sɛ ɔyɛ.,阿萨莫阿意识到他必须做什么。
twi,chinese,Meyɛɛ biribi maa wo sɛ di.,我给你做了点吃的。
twi,chinese,Ɔhwehwɛɛ mu fii soro kosii fam.,他从上到下检查了一遍。
twi,chinese,Ɛsɛ sɛ woma w'adwene kɔ so,你应该注意。
twi,chinese,"Anigyesɛm ne sɛ, obiara ampira",幸运的是，没有人受伤。
twi,chinese,Eyi yɛ me babea.,这是我的女儿。
twi,chinese,Deɛn na esii? Nsu ayiri afa dan no mu yinaa.,发生了什么？整个公寓都是水。
twi,chinese,Sɛ wubetumi de nkyene no ama me?,你能把盐递给我吗？
twi,chinese,Asamoa ne ne kyɛɛ n'awia aduan.,阿萨莫阿与我分享了他的午餐。
twi,chinese,Nkan wo nkokɔ ansa na wɔahuruw.,不要在小鸡孵化之前数它们。
twi,chinese,N'ani gye yiye,她真是个无忧无虑的人。
twi,chinese,Ne sika sae,他没钱了。
twi,chinese,Ɛyɛ anigyesɛm.,这是一个好故事。
twi,chinese,Ma menka nsɛm kakra mfa mpa kyɛw.,让我说几句话以表达歉意。
twi,chinese,Ɛhe na kuntu no wɔ?,毯子在哪里？
twi,chinese,Ɔhaw pii wɔ hɔ a yɛrentumi nkwati.,有很多问题是我们无法避免的。
twi,chinese,Ɔdwenee ano aduru bi ho.,她想到了一个好办法。
twi,chinese,Asamoa anhwɛ n'akyi da.,阿萨莫阿从未回头。
twi,chinese,Mempɛ sɛ medi nkogu wɔ me sɔhwɛ mu.,我不想考试不及格。
twi,chinese,Asamoa huu sɛ nkrataa biara nni hɔ a wɔde kɔ tiafi so.,阿萨莫阿意识到没有卫生纸。
twi,chinese,Sɛkɛtari no de krataa no hyɛɛ nwoma kotoku no mu.,秘书把信塞进信封里。
twi,chinese,Asamoa teaa mu frɛɛ Abena,阿萨莫阿向阿贝纳喊道。
twi,chinese,Medwene sɛ Asamoa ho nni asɛm.,我认为阿萨莫阿是无辜的。
twi,chinese,Wɔbuu no fɔ.,他们认定他有罪。
twi,chinese,Ɔyɛ gɔlofo kuw bi mu ni.,他是高尔夫俱乐部的成员。
twi,chinese,"Afe a etwaam no, sukyerɛmma tɔe pii.",去年下了很多雪。
twi,chinese,Kai pii taa wɔ saa kwan yi so,这条路上总是有很多车辆。
twi,chinese,Asamoa yɛ Canadani ankasa.,阿萨莫阿是典型的加拿大人。
twi,chinese,Mewɔ nuabeanom baanu ne nuabarima biako.,我有两个姐妹和一个兄弟。
twi,chinese,Otu mmirika ntɛmntɛm.,他动作很快。
twi,chinese,Sɛ ɛho hia sɛ Asamoa tra fie nnɛ?,阿萨莫阿今天需要呆在家里吗？
twi,chinese,"Mpɛn pii no, wɔbu filɔsɔfi sɛ ɛyɛ den",哲学常常被认为是困难的。
twi,chinese,Asamoa nomee ankaatwade mu nsu no kakra,阿萨莫阿喝了一口柠檬水。
twi,chinese,Mentumi nyɛ.,我做不到。
twi,chinese,Wɔn baanu nyinaa serewee.,他们都笑了。
twi,chinese,Democrats ne Republicans bɔɔ mu yɛɛ adwuma.,民主党人和共和党人共同努力。
twi,chinese,Mɛyɛ saa seesei yi ara.,我现在就这么做。
twi,chinese,Mehwɛ kwan sɛ mɛsan akɔ wimhyɛn gyinabea ha bio.,我希望再次访问这个机场。
twi,chinese,Sɛ wuhuu no anɔpa yi wɔ hyɛn gyinabea hɔ?,今天早上你在车站见到他了吗？
twi,chinese,Me nan yɛ me yaw.,我的腿疼。
twi,chinese,ɛyɛ pa ara.,方便多了。
twi,chinese,Mede wo ka pa ara wɔ wo mmoa a wode maa me no ho,我非常感谢你的帮助。
twi,chinese,ɔbɔ tɛnese dabiara,她每天打网球。
twi,chinese,Meregye m'ani.,我玩得很开心。
twi,chinese,Mayɛ saa mfomso no dedaw.,我已经犯过这个错误了。
twi,chinese,Wɔnya ntoo nsa mfrɛɛ yɛn,我们还没有被邀请。
twi,chinese,Mentumi nkyerɛ saa kasamu yi ase.,我无法翻译这句话。
twi,chinese,Sɛ wunyaa akam papa?,你取得好成绩了吗？
twi,chinese,Ne fie wɔ twene no fã nohoa.,他的房子在桥的另一边。
twi,chinese,Eyi yɛ nokwasɛm.,这是事实。
twi,chinese,Yɛ nea wopɛ.,做你喜欢的事。
twi,chinese,Na medwene sɛ sini no yɛ fɛw yiye.,我觉得这部电影很棒。
twi,chinese,Nea ebefi mu aba no haw no.,他对结果感到焦虑。
twi,chinese,Asraafo a woduu hɔ no de basabasayɛ pii bae.,军队的到来导致了更多的暴力事件。
twi,chinese,Asuade a ɛtɔ so abien no yɛ mmerɛw.,第二课很简单。
twi,chinese,Biribiara nni hɔ a ɛbɛma m'ani agye saa.,没有什么能让我更快乐。
twi,chinese,Na minnim Asamoa ho hwee da,我从来不知道阿萨莫阿。
twi,chinese,Bɔ mmɔden yɛ aso tie no.,尝试并注意。
twi,chinese,Mehwɛhwɛɛ hɔ,我环顾四周。
twi,chinese,Minim sɛ ɛnyɛ trenee,我知道这不公平。
twi,chinese,Mereyɛ nhyehyɛe atɔ tɛlɛfon ɔkyena.,我明天打算买手机。
twi,chinese,Ɛtɔ mmere bi a na ne ti pae no yayaayaw.,有时，他会感到头痛。
twi,chinese,Twɛn ma ennuru wo so,轮到你了。
twi,chinese,N'ani gye nkoekoemmoa sesa ho,他对收集昆虫很感兴趣。
twi,chinese,Asamoa taa hyɛ ntaade tuntum anaa ntaade a ani dum,阿萨莫阿总是穿着黑色或其他深色衣服。
twi,chinese,Ɔreyɛ kuukisi,他正在做饼干。
twi,chinese,Nnipa kakraa bi pɛ na wonim nokwasɛm no,只有极少数人知道这个事实。
twi,chinese,Mɛyɛ kɔfe kakra ama wo.,我给你泡杯咖啡。
twi,chinese,Ɛkanyan wo.,你很有动力。
twi,chinese,Wuntumi mfa nni dwuma.,你不能用那个。
twi,chinese,Ɛsɛ sɛ yesiesie yɛn ho ma biribiara.,我们必须做好一切准备。
twi,chinese,Asamoa de prayɛ no maa Abena,阿萨莫阿把扫帚递给阿贝纳。
twi,chinese,Wo maa obiara ho dwiriw no.,你让所有人都感到惊讶。
twi,chinese,Sɛ wunim sɛnea wɔka kai?,你知道怎么开车吗？
twi,chinese,Sɛ wudii almond nkae no?,剩下的杏仁你吃了吗？
twi,chinese,M'abusuafo nyinaa sɔre ntɛm.,我的家人都是早起的人。
twi,chinese,"Nokwarem no, mempɛ n'asɛm.",坦白说，我不喜欢他。
twi,chinese,Yɛrensan nkɔ Boston.,我们不会再回波士顿了。
twi,chinese,Sɛ woreka sɛ wompɛ sɛ wokɔ?,你是说你不想去吗？
twi,chinese,Asamoa anni ne fie asɛm,阿萨莫阿把鼻子伸到了不该伸的地方。
twi,chinese,"Anyɛ yiye koraa no, minim sɛ Asamoa ɛhɔ yɛ baabi a ahobammɔ wɔ mprempren.",至少我知道阿萨莫阿现在很安全。
twi,chinese,Asɛ onim ho asɛm.,看来他知道这件事。
twi,chinese,Momma yentie nnwom.,我们来听音乐吧。
twi,chinese,Misusuw sɛ adwuma bi a wɔde bere fã yɛ suahunu pa,我认为兼职是一次很好的经历。
twi,chinese,"Bere a miwiee sukuu fie dwumadi no, midii wideo agoru.",我做完作业后就玩电子游戏。
twi,chinese,Ɛnyɛ mmerɛw sɛ wobegyae subammɔne.,改掉坏习惯并不容易。
twi,chinese,Migye di sɛ wo yɛ ɔkyerɛkyerɛfo papa pa ara,我打赌你是一位很棒的老师。
twi,chinese,Ɛsɛ sɛ meduru hɔ bi bɛyɛ 2:30,我应该在 2:30 之前到达。
twi,chinese,Meyɛ mmirikatufo.,我是一名跑步者。
twi,chinese,Ná mempɛ sɛ mehunahuna Asamoa,我不想吓到阿萨莫阿。
twi,chinese,Sɛ obi dii yɛn akyi baa ha?,有人跟踪我们到这里来了吗？
twi,chinese,Sɛ metumi ahu nwoma dedaw a woaboaboa ano no?,我可以看看你收藏的旧书吗？
twi,chinese,Ɔboaa no ma ɔbɔɔ ne tai no.,她帮他系领带。
twi,chinese,Meyɛ ɔhɔho wɔ ha.,我是这里的陌生人。
twi,chinese,Asamoa ammu Abena,阿萨莫阿对阿贝纳没有礼貌。
twi,chinese,Mepɛ owu a nidi wom.,我宁愿光荣地死去。
twi,chinese,Asamoa kɔɔ so ara hwɛɛ TV no a na hwee nni so,阿萨莫阿继续盯着空白屏幕。
twi,chinese,Asamoa ho yɛ abufuw efiri sɛ abere biara no ɛsɛ sɛ ɔde asɛm a etwa to no di dwuma wɔ akyinnyegye biara mu,阿萨莫阿很令人恼火，因为在任何争论中他总是必须拥有最后的发言权。
twi,chinese,Akenkan yɛ asetram anigye kɛse no mu biako.,读书是人生一大乐趣。
twi,chinese,Sɛ w'ani gye Japan kasa anaa borɔfo ho?,你喜欢日语还是英语？
twi,chinese,Asamoa yɛ obi a ne bra asɛe a ofi abusua a wodi yiye mu.,阿萨莫阿是一个来自富裕家庭的罪犯。
twi,chinese,Ɔde ne ntaade nyinaa kyɛe,她把自己所有的衣服都送人了。
twi,chinese,Anka mintumi nka no yiye nsen nea wokae no ara,我自己也说得再好不过了。
twi,chinese,ɔkɔm dee Asamoa,阿萨莫阿感到饥饿。
twi,chinese,Na ɛyɛ anigye yiye.,真是太令人兴奋了。
twi,chinese,Na sukyerɛmma akata kurow no so.,这座城市被雪覆盖了。
twi,chinese,Wunim me?,你知道我吗？
twi,chinese,Ehia sɛ me ne wo kasa.,我需要和你谈谈。
twi,chinese,Meyɛɛ adwumaden ɔsram a etwaam no mu.,上个月我很努力。
twi,chinese,Mete ase sɛ wusuro,我知道你很害怕。
twi,chinese,Migye di sɛ bere foforow no wobɛyɛ aso atie,希望您下次多加注意。
twi,chinese,Adesuafo no asɔre atia aban no gyinaesi no.,学生们一直抗议政府的决定。
twi,chinese,Munyae aka no na mo nkasa,难道你们不该和解并让过去的事情成为过去吗？
twi,chinese,Na ɔda hɔ a wɔkyekyerew ne nan abom.,他躺在那里，双腿被绑在一起。
twi,chinese,Mempɛ sɛ mɛsan akɔ fie seesei,我还不想回家。
twi,chinese,Sotɔɔ no wɔ keteke gyinabea no anim,这家商店就在车站前面。
twi,chinese,Yebeduru Nata Wimhyɛn Gyinabea anɔpa 7:00.,我们将于早上 7:00 降落在成田机场。
twi,chinese,Asamoa nnim sɛnea wɔfrɛ no Enyiresi kasa mu no.,阿萨莫阿不知道这用英语怎么说。
twi,chinese,Ɛsɛ sɛ eyi sesa,这需要改变。
twi,chinese,"Yɛsrɛ wo, gyina akyiri",请退后一点。
twi,chinese,Me ne Abena kɔɔ paake no so nnera,昨天我和阿贝纳一起去了公园。
twi,chinese,Wɔka sɛ meyɛ aberewa.,他们说我是个老太婆。
twi,chinese,Mewaree na mewoo mma.,我结婚了，有了孩子。
twi,chinese,Mehia biribi ama abofra.,我需要给孩子买点东西。
twi,chinese,Ɛkame ayɛ sɛ m'adwumayɛ bere no aso,我的轮班快结束了。
twi,chinese,Ɔwɔ nkra baanu; obiako yɛ fitaa na obiako yɛ tuntum.,她有两只猫。一种是白色的，一种是黑色的。
twi,chinese,Sɛ saa kuruwa yi yɛ porcelain?,这些杯子是瓷的吗？
twi,chinese,Asamoa taa tra ahɔhodan e edi mu pa ara mu,阿萨莫阿通常住在五星级酒店。
twi,chinese,Seesei yi ara na Asamoa dii n'awia aduan wiei.,阿萨莫阿刚刚吃完午饭。
twi,chinese,Me babarima yɛ abofra a wadu mpanyin afe so a watew atua.,我的儿子是一个叛逆的青少年。
twi,chinese,"Sɛ wukyia obi a, ɛsɛ sɛ wohwɛ n'anim.",当你与某人握手时，你必须看着他的眼睛。
twi,chinese,Maba sɛ merebekum wo.,我是来杀你的。
twi,chinese,Wo mmom ka kai no,你开车。
twi,chinese,Onwiinwii,他脾气暴躁。
twi,chinese,Adɛn nti na wontwɛn wɔ abɔnten?,你为什么不在外面等呢？
twi,chinese,Metaa kɔ mpataayi wɔ saa asubɔnten no mu.,我经常去那条河钓鱼。
twi,chinese,Asamoa kyee Abena sɛ ɔrewia sika afi sika puduo no mu.,阿萨莫阿发现阿贝纳从收银机偷钱。
twi,chinese,Asamoa yɛ tawee.,阿萨莫阿相当不灵活。
twi,chinese,Ɛyɛ me anigye sɛ ɔfaa sɔhwɛ no mu.,我很高兴他通过了考试。
twi,chinese,Asamoa kɔ gyae Abena,阿萨莫阿将与阿贝纳分手。
twi,chinese,Na ɛsɛ sɛ mesɔre ntɛm.,我必须早起。
twi,chinese,Mframa pa bi wɔ ha.,这里有微风。
twi,chinese,ɛho nhia sɛ wotwɛn.,等待是没有意义的。
twi,chinese,Ne serew kyerɛɛ ne nnaaseɛ.,她的微笑表达了她的感谢。
twi,chinese,Na ɛnyɛ bere a edi kan.,这不是第一次了。
